0.001	0
0.002	2.21156e-16
0.003	0
0.004	0
0.005	0
0.006	0
0.007	0
0.008	0
0.009	2.18048e-16
0.01	2.17604e-16
0.011	2.1716e-16
0.012	2.16716e-16
0.013	0
0.014	2.15827e-16
0.015	0
0.016	0
0.017	0
0.018	0
0.019	0
0.02	0
0.021	0
0.022	2.12275e-16
0.023	2.11831e-16
0.024	2.11386e-16
0.025	2.10942e-16
0.026	2.10498e-16
0.027	2.10054e-16
0.028	2.0961e-16
0.029	2.09166e-16
0.03	2.08722e-16
0.031	2.08278e-16
0.032	2.07834e-16
0.033	2.0739e-16
0.034	2.06946e-16
0.035	2.06501e-16
0.036	4.12115e-16
0.037	4.11227e-16
0.038	4.10338e-16
0.039	4.0945e-16
0.04	6.12843e-16
0.041	6.11511e-16
0.042	6.10179e-16
0.043	6.08846e-16
0.044	6.07514e-16
0.045	6.06182e-16
0.046	6.0485e-16
0.047	6.03517e-16
0.048	6.02185e-16
0.049	6.00853e-16
0.05	5.9952e-16
0.051	5.98188e-16
0.052	5.96856e-16
0.053	5.95524e-16
0.054	7.92255e-16
0.055	5.92859e-16
0.056	5.91527e-16
0.057	5.90195e-16
0.058	7.8515e-16
0.059	7.83373e-16
0.06	7.81597e-16
0.061	9.74776e-16
0.062	9.72555e-16
0.063	9.70335e-16
0.064	9.68114e-16
0.065	9.65894e-16
0.066	7.70939e-16
0.067	9.61453e-16
0.068	9.59233e-16
0.069	9.57012e-16
0.07	9.54792e-16
0.071	9.52571e-16
0.072	9.50351e-16
0.073	9.4813e-16
0.074	9.4591e-16
0.075	9.4369e-16
0.076	9.41469e-16
0.077	1.1271e-15
0.078	1.12443e-15
0.079	1.12177e-15
0.08	1.1191e-15
0.081	9.30367e-16
0.082	9.28146e-16
0.083	9.25926e-16
0.084	1.10845e-15
0.085	9.21485e-16
0.086	1.10312e-15
0.087	9.17044e-16
0.088	9.14824e-16
0.089	9.12603e-16
0.09	7.28306e-16
0.091	9.08162e-16
0.092	9.05942e-16
0.093	9.03722e-16
0.094	1.0818e-15
0.095	1.07914e-15
0.096	1.07647e-15
0.097	1.07381e-15
0.098	1.07114e-15
0.099	1.06848e-15
0.1	8.88178e-16
0.101	8.85958e-16
0.102	8.83738e-16
0.103	8.81517e-16
0.104	8.79297e-16
0.105	8.77076e-16
0.106	6.99885e-16
0.107	6.98108e-16
0.108	6.96332e-16
0.109	6.94556e-16
0.11	8.65974e-16
0.111	6.91003e-16
0.112	8.61533e-16
0.113	6.8745e-16
0.114	6.85674e-16
0.115	6.83897e-16
0.116	6.82121e-16
0.117	5.10259e-16
0.118	5.08926e-16
0.119	5.07594e-16
0.12	5.06262e-16
0.121	6.73239e-16
0.122	6.71463e-16
0.123	6.69687e-16
0.124	6.6791e-16
0.125	6.66134e-16
0.126	6.64357e-16
0.127	6.62581e-16
0.128	6.60805e-16
0.129	6.59028e-16
0.13	6.57252e-16
0.131	6.55476e-16
0.132	6.53699e-16
0.133	6.51923e-16
0.134	8.12683e-16
0.135	8.10463e-16
0.136	8.08242e-16
