0.001	2.22045e-16
0.002	4.44089e-16
0.003	2.22045e-16
0.004	2.22045e-16
0.005	6.66134e-16
0.006	6.66134e-16
0.007	6.66134e-16
0.008	6.66134e-16
0.009	8.88178e-16
0.01	6.66134e-16
0.011	8.88178e-16
0.012	6.66134e-16
0.013	6.66134e-16
0.014	8.88178e-16
0.015	1.11022e-15
0.016	1.11022e-15
0.017	1.11022e-15
0.018	1.11022e-15
0.019	1.11022e-15
0.02	1.11022e-15
0.021	1.33227e-15
0.022	1.11022e-15
0.023	8.88178e-16
0.024	8.88178e-16
0.025	6.66134e-16
0.026	6.66134e-16
0.027	8.88178e-16
0.028	1.11022e-15
0.029	1.33227e-15
0.03	1.55431e-15
0.031	1.77636e-15
0.032	1.77636e-15
0.033	1.9984e-15
0.034	1.9984e-15
0.035	1.77636e-15
0.036	1.33227e-15
0.037	1.33227e-15
0.038	1.55431e-15
0.039	1.33227e-15
0.04	1.77636e-15
0.041	1.77636e-15
0.042	1.77636e-15
0.043	1.9984e-15
0.044	1.77636e-15
0.045	1.55431e-15
0.046	1.77636e-15
0.047	1.77636e-15
0.048	1.77636e-15
0.049	1.9984e-15
0.05	2.22045e-15
0.051	2.22045e-15
0.052	2.22045e-15
0.053	2.22045e-15
0.054	2.44249e-15
0.055	1.9984e-15
0.056	2.22045e-15
0.057	2.44249e-15
0.058	2.44249e-15
0.059	2.66454e-15
0.06	2.66454e-15
0.061	2.44249e-15
0.062	2.44249e-15
0.063	2.66454e-15
0.064	2.88658e-15
0.065	2.88658e-15
0.066	2.66454e-15
0.067	2.66454e-15
0.068	2.44249e-15
0.069	2.66454e-15
0.07	2.66454e-15
0.071	2.66454e-15
0.072	2.44249e-15
0.073	2.44249e-15
0.074	2.66454e-15
0.075	2.66454e-15
0.076	2.44249e-15
0.077	2.44249e-15
0.078	2.66454e-15
0.079	2.66454e-15
0.08	2.66454e-15
0.081	2.88658e-15
0.082	2.88658e-15
0.083	2.66454e-15
0.084	2.66454e-15
0.085	2.66454e-15
0.086	2.66454e-15
0.087	2.44249e-15
0.088	2.44249e-15
0.089	2.44249e-15
0.09	2.22045e-15
0.091	1.9984e-15
0.092	1.9984e-15
0.093	2.22045e-15
0.094	2.44249e-15
0.095	2.22045e-15
0.096	2.22045e-15
0.097	1.9984e-15
0.098	2.22045e-15
0.099	2.22045e-15
0.1	2.22045e-15
0.101	2.22045e-15
0.102	2.22045e-15
0.103	2.22045e-15
0.104	2.22045e-15
0.105	1.9984e-15
0.106	1.77636e-15
0.107	1.77636e-15
0.108	1.55431e-15
0.109	1.11022e-15
0.11	1.11022e-15
0.111	1.11022e-15
0.112	1.11022e-15
0.113	1.33227e-15
0.114	1.11022e-15
0.115	1.11022e-15
0.116	1.11022e-15
0.117	1.11022e-15
0.118	1.11022e-15
0.119	1.11022e-15
0.12	6.66134e-16
0.121	8.88178e-16
0.122	1.11022e-15
0.123	8.88178e-16
0.124	8.88178e-16
0.125	1.11022e-15
0.126	8.88178e-16
0.127	1.11022e-15
0.128	8.88178e-16
0.129	1.11022e-15
0.13	1.11022e-15
0.131	1.11022e-15
0.132	8.88178e-16
0.133	1.11022e-15
0.134	1.11022e-15
0.135	1.33227e-15
0.136	1.77636e-15
0.137	1.77636e-15
0.138	1.77636e-15
0.139	1.77636e-15
0.14	1.77636e-15
0.141	1.77636e-15
0.142	1.77636e-15
0.143	1.77636e-15
0.144	1.77636e-15
0.145	1.77636e-15
0.146	1.55431e-15
0.147	1.33227e-15
0.148	1.11022e-15
0.149	1.33227e-15
0.15	1.33227e-15
0.151	1.33227e-15
0.152	1.11022e-15
0.153	1.33227e-15
0.154	8.88178e-16
0.155	8.88178e-16
0.156	6.66134e-16
0.157	1.11022e-15
0.158	1.33227e-15
0.159	1.11022e-15
0.16	8.88178e-16
0.161	6.66134e-16
0.162	2.22045e-16
0.163	2.22045e-16
0.164	2.22045e-16
0.165	2.22045e-16
0.166	4.44089e-16
0.167	8.88178e-16
0.168	1.11022e-15
0.169	1.11022e-15
0.17	1.33227e-15
0.171	1.33227e-15
0.172	1.55431e-15
0.173	1.33227e-15
0.174	1.55431e-15
0.175	1.55431e-15
0.176	1.55431e-15
0.177	1.11022e-15
0.178	1.11022e-15
0.179	8.88178e-16
0.18	1.11022e-15
0.181	1.11022e-15
0.182	1.11022e-15
0.183	8.88178e-16
0.184	8.88178e-16
0.185	6.66134e-16
0.186	1.11022e-15
0.187	1.11022e-15
0.188	1.55431e-15
0.189	1.55431e-15
0.19	1.77636e-15
0.191	1.77636e-15
0.192	1.9984e-15
0.193	1.55431e-15
0.194	1.77636e-15
0.195	1.55431e-15
0.196	1.77636e-15
0.197	1.33227e-15
0.198	1.77636e-15
0.199	1.33227e-15
0.2	1.55431e-15
0.201	1.55431e-15
0.202	1.9984e-15
0.203	1.55431e-15
0.204	1.55431e-15
0.205	1.33227e-15
0.206	1.33227e-15
0.207	1.11022e-15
0.208	1.33227e-15
0.209	1.33227e-15
0.21	1.55431e-15
0.211	1.33227e-15
0.212	1.33227e-15
0.213	1.33227e-15
0.214	1.11022e-15
0.215	8.88178e-16
0.216	8.88178e-16
0.217	8.88178e-16
0.218	6.66134e-16
0.219	8.88178e-16
0.22	8.88178e-16
0.221	8.88178e-16
0.222	8.88178e-16
0.223	8.88178e-16
0.224	1.11022e-15
0.225	8.88178e-16
0.226	4.44089e-16
0.227	4.44089e-16
0.228	4.44089e-16
0.229	2.22045e-16
0.23	4.44089e-16
0.231	4.44089e-16
