-2	-0.854271	-0.854271	2

-2	-0.834171	-0.834171	2

-2	-0.81407	-0.81407	2

-2	-0.79397	-0.79397	2

-2	-0.773869	-0.773869	2

-2	-0.753769	-0.753769	2

-2	-0.733668	-0.733668	2

-2	-0.713568	-0.713568	2

-2	-0.693467	-0.693467	2

-2	-0.673367	-0.673367	2

-2	-0.653266	-0.653266	2

-2	-0.633166	-0.633166	2

-2	-0.613065	-0.613065	2

-2	-0.592965	-0.592965	2

-2	-0.572864	-0.572864	2

-2	-0.552764	-0.552764	2

-2	-0.532663	-0.532663	2

-2	-0.512563	-0.512563	2

-2	-0.492462	-0.492462	2

-2	-0.472362	-0.472362	2

-2	-0.452261	-0.452261	2

-2	-0.432161	-0.432161	2

-2	-0.41206	-0.41206	2

-2	-0.39196	-0.39196	2

-2	-0.371859	-0.371859	2

-2	-0.351759	-0.351759	2

-2	-0.331658	-0.331658	2

-2	-0.311558	-0.311558	2

-2	-0.291457	-0.291457	2

-2	-0.271357	-0.271357	2

-2	-0.251256	-0.251256	2

-2	-0.231156	-0.231156	2

-2	-0.211055	-0.211055	2

-2	-0.190955	-0.190955	2

-2	-0.170854	-0.170854	2

-2	-0.150754	-0.150754	2

-2	-0.130653	-0.130653	2

-2	-0.110553	-0.110553	2

-2	-0.0904523	-0.0904523	2

-2	-0.0703518	-0.0703518	2

-2	-0.0502513	-0.0502513	2

-2	-0.0301508	-0.0301508	2

-2	-0.0100503	-0.0100503	2

-2	0.0100503	0.0100503	2

-2	0.0301508	0.0301508	2

-2	0.0502513	0.0502513	2

-2	0.0703518	0.0703518	2

-2	0.0904523	0.0904523	2

-2	0.110553	0.110553	2

-2	0.130653	0.130653	2

-2	0.150754	0.150754	2

-2	0.170854	0.170854	2

-2	0.190955	0.190955	2

-2	0.211055	0.211055	2

-2	0.231156	0.231156	2

-2	0.251256	0.251256	2

-2	0.271357	0.271357	2

-2	0.291457	0.291457	2

-2	0.311558	0.311558	2

-2	0.331658	0.331658	2

-2	0.351759	0.351759	2

-2	0.371859	0.371859	2

-2	0.39196	0.39196	2

-2	0.41206	0.41206	2

-2	0.432161	0.432161	2

-2	0.452261	0.452261	2

-2	0.472362	0.472362	2

-2	0.492462	0.492462	2

-2	0.512563	0.512563	2

-2	0.532663	0.532663	2

-2	0.552764	0.552764	2

-2	0.572864	0.572864	2

-2	0.592965	0.592965	2

-2	0.613065	0.613065	2

-2	0.633166	0.633166	2

-2	0.653266	0.653266	2

-2	0.673367	0.673367	2

-2	0.693467	0.693467	2

-2	0.713568	0.713568	2

-2	0.733668	0.733668	2

-2	0.753769	0.753769	2

-2	0.773869	0.773869	2

-2	0.79397	0.79397	2

-2	0.81407	0.81407	2

-2	0.834171	0.834171	2

-2	0.854271	0.854271	2

-2	0.874372	0.874372	2

-2	0.894472	0.894472	2

-2	0.914573	0.914573	2

-2	0.934673	0.934673	2

-2	0.954774	0.954774	2

-2	0.974874	0.974874	2

-2	0.994975	0.994975	2

-2	1.01508	1.01508	2

-2	1.03518	1.03518	2

-2	1.05528	1.05528	2

-2	1.07538	1.07538	2

-2	1.09548	1.09548	2

-2	1.11558	1.11558	2

-2	1.13568	1.13568	2

-2	1.15578	1.15578	2

-2	1.17588	1.17588	2

-2	1.19598	1.19598	2

-2	1.21608	1.21608	2

-2	1.23618	1.23618	2

-2	1.25628	1.25628	2

-2	1.27638	1.27638	2

-2	1.29648	1.29648	2

-2	1.31658	1.31658	2

-2	1.33668	1.33668	2

-2	1.35678	1.35678	2

-2	1.37688	1.37688	2

-2	1.39698	1.39698	2

-2	1.41709	1.41709	2

-2	1.43719	1.43719	2

-2	1.45729	1.45729	2

-2	1.47739	1.47739	2

-2	1.49749	1.49749	2

-2	1.51759	1.51759	2

-2	1.53769	1.53769	2

-2	1.55779	1.55779	2

-2	1.57789	1.57789	2

-2	1.59799	1.59799	2

-2	1.61809	1.61809	2

-2	1.63819	1.63819	2

-2	1.65829	1.65829	2

-2	1.67839	1.67839	2

-2	1.69849	1.69849	2

-2	1.71859	1.71859	2

-2	1.73869	1.73869	2

-2	1.75879	1.75879	2

-2	1.77889	1.77889	2

-2	1.79899	1.79899	2

-2	1.8191	1.8191	2

-2	1.8392	1.8392	2

-2	1.8593	1.8593	2

-2	1.8794	1.8794	2

-2	1.8995	1.8995	2

-2	1.9196	1.9196	2

-2	1.9397	1.9397	2

-2	1.9598	1.9598	2

-2	1.9799	1.9799	2

-2	2	2	2

-1.9799	-2	-2	1.9799

-1.9799	-1.9799	-1.9799	1.9799

-1.9799	-1.9598	-1.9598	1.9799

-1.9799	-1.9397	-1.9397	1.9799

-1.9799	-1.9196	-1.9196	1.9799

-1.9799	-1.8995	-1.8995	1.9799

-1.9799	-1.8794	-1.8794	1.9799

-1.9799	-1.8593	-1.8593	1.9799

-1.9799	-1.8392	-1.8392	1.9799

-1.9799	-1.8191	-1.8191	1.9799

-1.9799	-1.79899	-1.79899	1.9799

-1.9799	-1.77889	-1.77889	1.9799

-1.9799	-1.75879	-1.75879	1.9799

-1.9799	-1.73869	-1.73869	1.9799

-1.9799	-1.71859	-1.71859	1.9799

-1.9799	-1.69849	-1.69849	1.9799

-1.9799	-1.67839	-1.67839	1.9799

-1.9799	-1.65829	-1.65829	1.9799

-1.9799	-1.63819	-1.63819	1.9799

-1.9799	-1.61809	-1.61809	1.9799

-1.9799	-1.59799	-1.59799	1.9799

-1.9799	-1.57789	-1.57789	1.9799

-1.9799	-1.55779	-1.55779	1.9799

-1.9799	-1.53769	-1.53769	1.9799

-1.9799	-1.51759	-1.51759	1.9799

-1.9799	-1.49749	-1.49749	1.9799

-1.9799	-1.47739	-1.47739	1.9799

-1.9799	-1.45729	-1.45729	1.9799

-1.9799	-1.43719	-1.43719	1.9799

-1.9799	-1.41709	-1.41709	1.9799

-1.9799	-1.39698	-1.39698	1.9799

-1.9799	-1.37688	-1.37688	1.9799

-1.9799	-1.35678	-1.35678	1.9799

-1.9799	-1.33668	-1.33668	1.9799

-1.9799	-1.31658	-1.31658	1.9799

-1.9799	-1.29648	-1.29648	1.9799

-1.9799	-1.27638	-1.27638	1.9799

-1.9799	-1.25628	-1.25628	1.9799

-1.9799	-1.23618	-1.23618	1.9799

-1.9799	-1.21608	-1.21608	1.9799

-1.9799	-1.19598	-1.19598	1.9799

-1.9799	-1.17588	-1.17588	1.9799

-1.9799	-1.15578	-1.15578	1.9799

-1.9799	-1.13568	-1.13568	1.9799

-1.9799	-1.11558	-1.11558	1.9799

-1.9799	-1.09548	-1.09548	1.9799

-1.9799	-1.07538	-1.07538	1.9799

-1.9799	-1.05528	-1.05528	1.9799

-1.9799	-1.03518	-1.03518	1.9799

-1.9799	-1.01508	-1.01508	1.9799

-1.9799	-0.994975	-0.994975	1.9799

-1.9799	-0.974874	-0.974874	1.9799

-1.9799	-0.954774	-0.954774	1.9799

-1.9799	-0.934673	-0.934673	1.9799

-1.9799	-0.914573	-0.914573	1.9799

-1.9799	-0.894472	-0.894472	1.9799

-1.9799	-0.874372	-0.874372	1.9799

-1.9799	-0.854271	-0.854271	1.9799

-1.9799	-0.834171	-0.834171	1.9799

-1.9799	-0.81407	-0.81407	1.9799

-1.9799	-0.79397	-0.79397	1.9799

-1.9799	-0.773869	-0.773869	1.9799

-1.9799	-0.753769	-0.753769	1.9799

-1.9799	-0.733668	-0.733668	1.9799

-1.9799	-0.713568	-0.713568	1.9799

-1.9799	-0.693467	-0.693467	1.9799

-1.9799	-0.673367	-0.673367	1.9799

-1.9799	-0.653266	-0.653266	1.9799

-1.9799	-0.633166	-0.633166	1.9799

-1.9799	-0.613065	-0.613065	1.9799

-1.9799	-0.592965	-0.592965	1.9799

-1.9799	-0.572864	-0.572864	1.9799

-1.9799	-0.552764	-0.552764	1.9799

-1.9799	-0.532663	-0.532663	1.9799

-1.9799	-0.512563	-0.512563	1.9799

-1.9799	-0.492462	-0.492462	1.9799

-1.9799	-0.472362	-0.472362	1.9799

-1.9799	-0.452261	-0.452261	1.9799

-1.9799	-0.432161	-0.432161	1.9799

-1.9799	-0.41206	-0.41206	1.9799

-1.9799	-0.39196	-0.39196	1.9799

-1.9799	-0.371859	-0.371859	1.9799

-1.9799	-0.351759	-0.351759	1.9799

-1.9799	-0.331658	-0.331658	1.9799

-1.9799	-0.311558	-0.311558	1.9799

-1.9799	-0.291457	-0.291457	1.9799

-1.9799	-0.271357	-0.271357	1.9799

-1.9799	-0.251256	-0.251256	1.9799

-1.9799	-0.231156	-0.231156	1.9799

-1.9799	-0.211055	-0.211055	1.9799

-1.9799	-0.190955	-0.190955	1.9799

-1.9799	-0.170854	-0.170854	1.9799

-1.9799	-0.150754	-0.150754	1.9799

-1.9799	-0.130653	-0.130653	1.9799

-1.9799	-0.110553	-0.110553	1.9799

-1.9799	-0.0904523	-0.0904523	1.9799

-1.9799	-0.0703518	-0.0703518	1.9799

-1.9799	-0.0502513	-0.0502513	1.9799

-1.9799	-0.0301508	-0.0301508	1.9799

-1.9799	-0.0100503	-0.0100503	1.9799

-1.9799	0.0100503	0.0100503	1.9799

-1.9799	0.0301508	0.0301508	1.9799

-1.9799	0.0502513	0.0502513	1.9799

-1.9799	0.0703518	0.0703518	1.9799

-1.9799	0.0904523	0.0904523	1.9799

-1.9799	0.110553	0.110553	1.9799

-1.9799	0.130653	0.130653	1.9799

-1.9799	0.150754	0.150754	1.9799

-1.9799	0.170854	0.170854	1.9799

-1.9799	0.190955	0.190955	1.9799

-1.9799	0.211055	0.211055	1.9799

-1.9799	0.231156	0.231156	1.9799

-1.9799	0.251256	0.251256	1.9799

-1.9799	0.271357	0.271357	1.9799

-1.9799	0.291457	0.291457	1.9799

-1.9799	0.311558	0.311558	1.9799

-1.9799	0.331658	0.331658	1.9799

-1.9799	0.351759	0.351759	1.9799

-1.9799	0.371859	0.371859	1.9799

-1.9799	0.39196	0.39196	1.9799

-1.9799	0.41206	0.41206	1.9799

-1.9799	0.432161	0.432161	1.9799

-1.9799	0.452261	0.452261	1.9799

-1.9799	0.472362	0.472362	1.9799

-1.9799	0.492462	0.492462	1.9799

-1.9799	0.512563	0.512563	1.9799

-1.9799	0.532663	0.532663	1.9799

-1.9799	0.552764	0.552764	1.9799

-1.9799	0.572864	0.572864	1.9799

-1.9799	0.592965	0.592965	1.9799

-1.9799	0.613065	0.613065	1.9799

-1.9799	0.633166	0.633166	1.9799

-1.9799	0.653266	0.653266	1.9799

-1.9799	0.673367	0.673367	1.9799

-1.9799	0.693467	0.693467	1.9799

-1.9799	0.713568	0.713568	1.9799

-1.9799	0.733668	0.733668	1.9799

-1.9799	0.753769	0.753769	1.9799

-1.9799	0.773869	0.773869	1.9799

-1.9799	0.79397	0.79397	1.9799

-1.9799	0.81407	0.81407	1.9799

-1.9799	0.834171	0.834171	1.9799

-1.9799	0.854271	0.854271	1.9799

-1.9799	0.874372	0.874372	1.9799

-1.9799	0.894472	0.894472	1.9799

-1.9799	0.914573	0.914573	1.9799

-1.9799	0.934673	0.934673	1.9799

-1.9799	0.954774	0.954774	1.9799

-1.9799	0.974874	0.974874	1.9799

-1.9799	0.994975	0.994975	1.9799

-1.9799	1.01508	1.01508	1.9799

-1.9799	1.03518	1.03518	1.9799

-1.9799	1.05528	1.05528	1.9799

-1.9799	1.07538	1.07538	1.9799

-1.9799	1.09548	1.09548	1.9799

-1.9799	1.11558	1.11558	1.9799

-1.9799	1.13568	1.13568	1.9799

-1.9799	1.15578	1.15578	1.9799

-1.9799	1.17588	1.17588	1.9799

-1.9799	1.19598	1.19598	1.9799

-1.9799	1.21608	1.21608	1.9799

-1.9799	1.23618	1.23618	1.9799

-1.9799	1.25628	1.25628	1.9799

-1.9799	1.27638	1.27638	1.9799

-1.9799	1.29648	1.29648	1.9799

-1.9799	1.31658	1.31658	1.9799

-1.9799	1.33668	1.33668	1.9799

-1.9799	1.35678	1.35678	1.9799

-1.9799	1.37688	1.37688	1.9799

-1.9799	1.39698	1.39698	1.9799

-1.9799	1.41709	1.41709	1.9799

-1.9799	1.43719	1.43719	1.9799

-1.9799	1.45729	1.45729	1.9799

-1.9799	1.47739	1.47739	1.9799

-1.9799	1.49749	1.49749	1.9799

-1.9799	1.51759	1.51759	1.9799

-1.9799	1.53769	1.53769	1.9799

-1.9799	1.55779	1.55779	1.9799

-1.9799	1.57789	1.57789	1.9799

-1.9799	1.59799	1.59799	1.9799

-1.9799	1.61809	1.61809	1.9799

-1.9799	1.63819	1.63819	1.9799

-1.9799	1.65829	1.65829	1.9799

-1.9799	1.67839	1.67839	1.9799

-1.9799	1.69849	1.69849	1.9799

-1.9799	1.71859	1.71859	1.9799

-1.9799	1.73869	1.73869	1.9799

-1.9799	1.75879	1.75879	1.9799

-1.9799	1.77889	1.77889	1.9799

-1.9799	1.79899	1.79899	1.9799

-1.9799	1.8191	1.8191	1.9799

-1.9799	1.8392	1.8392	1.9799

-1.9799	1.8593	1.8593	1.9799

-1.9799	1.8794	1.8794	1.9799

-1.9799	1.8995	1.8995	1.9799

-1.9799	1.9196	1.9196	1.9799

-1.9799	1.9397	1.9397	1.9799

-1.9799	1.9598	1.9598	1.9799

-1.9799	1.9799	1.9799	1.9799

-1.9799	2	2	1.9799

-1.9598	-2	-2	1.9598

-1.9598	-1.9799	-1.9799	1.9598

-1.9598	-1.9598	-1.9598	1.9598

-1.9598	-1.9397	-1.9397	1.9598

-1.9598	-1.9196	-1.9196	1.9598

-1.9598	-1.8995	-1.8995	1.9598

-1.9598	-1.8794	-1.8794	1.9598

-1.9598	-1.8593	-1.8593	1.9598

-1.9598	-1.8392	-1.8392	1.9598

-1.9598	-1.8191	-1.8191	1.9598

-1.9598	-1.79899	-1.79899	1.9598

-1.9598	-1.77889	-1.77889	1.9598

-1.9598	-1.75879	-1.75879	1.9598

-1.9598	-1.73869	-1.73869	1.9598

-1.9598	-1.71859	-1.71859	1.9598

-1.9598	-1.69849	-1.69849	1.9598

-1.9598	-1.67839	-1.67839	1.9598

-1.9598	-1.65829	-1.65829	1.9598

-1.9598	-1.63819	-1.63819	1.9598

-1.9598	-1.61809	-1.61809	1.9598

-1.9598	-1.59799	-1.59799	1.9598

-1.9598	-1.57789	-1.57789	1.9598

-1.9598	-1.55779	-1.55779	1.9598

-1.9598	-1.53769	-1.53769	1.9598

-1.9598	-1.51759	-1.51759	1.9598

-1.9598	-1.49749	-1.49749	1.9598

-1.9598	-1.47739	-1.47739	1.9598

-1.9598	-1.45729	-1.45729	1.9598

-1.9598	-1.43719	-1.43719	1.9598

-1.9598	-1.41709	-1.41709	1.9598

-1.9598	-1.39698	-1.39698	1.9598

-1.9598	-1.37688	-1.37688	1.9598

-1.9598	-1.35678	-1.35678	1.9598

-1.9598	-1.33668	-1.33668	1.9598

-1.9598	-1.31658	-1.31658	1.9598

-1.9598	-1.29648	-1.29648	1.9598

-1.9598	-1.27638	-1.27638	1.9598

-1.9598	-1.25628	-1.25628	1.9598

-1.9598	-1.23618	-1.23618	1.9598

-1.9598	-1.21608	-1.21608	1.9598

-1.9598	-1.19598	-1.19598	1.9598

-1.9598	-1.17588	-1.17588	1.9598

-1.9598	-1.15578	-1.15578	1.9598

-1.9598	-1.13568	-1.13568	1.9598

-1.9598	-1.11558	-1.11558	1.9598

-1.9598	-1.09548	-1.09548	1.9598

-1.9598	-1.07538	-1.07538	1.9598

-1.9598	-1.05528	-1.05528	1.9598

-1.9598	-1.03518	-1.03518	1.9598

-1.9598	-1.01508	-1.01508	1.9598

-1.9598	-0.994975	-0.994975	1.9598

-1.9598	-0.974874	-0.974874	1.9598

-1.9598	-0.954774	-0.954774	1.9598

-1.9598	-0.934673	-0.934673	1.9598

-1.9598	-0.914573	-0.914573	1.9598

-1.9598	-0.894472	-0.894472	1.9598

-1.9598	-0.874372	-0.874372	1.9598

-1.9598	-0.854271	-0.854271	1.9598

-1.9598	-0.834171	-0.834171	1.9598

-1.9598	-0.81407	-0.81407	1.9598

-1.9598	-0.79397	-0.79397	1.9598

-1.9598	-0.773869	-0.773869	1.9598

-1.9598	-0.753769	-0.753769	1.9598

-1.9598	-0.733668	-0.733668	1.9598

-1.9598	-0.713568	-0.713568	1.9598

-1.9598	-0.693467	-0.693467	1.9598

-1.9598	-0.673367	-0.673367	1.9598

-1.9598	-0.653266	-0.653266	1.9598

-1.9598	-0.633166	-0.633166	1.9598

-1.9598	-0.613065	-0.613065	1.9598

-1.9598	-0.592965	-0.592965	1.9598

-1.9598	-0.572864	-0.572864	1.9598

-1.9598	-0.552764	-0.552764	1.9598

-1.9598	-0.532663	-0.532663	1.9598

-1.9598	-0.512563	-0.512563	1.9598

-1.9598	-0.492462	-0.492462	1.9598

-1.9598	-0.472362	-0.472362	1.9598

-1.9598	-0.452261	-0.452261	1.9598

-1.9598	-0.432161	-0.432161	1.9598

-1.9598	-0.41206	-0.41206	1.9598

-1.9598	-0.39196	-0.39196	1.9598

-1.9598	-0.371859	-0.371859	1.9598

-1.9598	-0.351759	-0.351759	1.9598

-1.9598	-0.331658	-0.331658	1.9598

-1.9598	-0.311558	-0.311558	1.9598

-1.9598	-0.291457	-0.291457	1.9598

-1.9598	-0.271357	-0.271357	1.9598

-1.9598	-0.251256	-0.251256	1.9598

-1.9598	-0.231156	-0.231156	1.9598

-1.9598	-0.211055	-0.211055	1.9598

-1.9598	-0.190955	-0.190955	1.9598

-1.9598	-0.170854	-0.170854	1.9598

-1.9598	-0.150754	-0.150754	1.9598

-1.9598	-0.130653	-0.130653	1.9598

-1.9598	-0.110553	-0.110553	1.9598

-1.9598	-0.0904523	-0.0904523	1.9598

-1.9598	-0.0703518	-0.0703518	1.9598

-1.9598	-0.0502513	-0.0502513	1.9598

-1.9598	-0.0301508	-0.0301508	1.9598

-1.9598	-0.0100503	-0.0100503	1.9598

-1.9598	0.0100503	0.0100503	1.9598

-1.9598	0.0301508	0.0301508	1.9598

-1.9598	0.0502513	0.0502513	1.9598

-1.9598	0.0703518	0.0703518	1.9598

-1.9598	0.0904523	0.0904523	1.9598

-1.9598	0.110553	0.110553	1.9598

-1.9598	0.130653	0.130653	1.9598

-1.9598	0.150754	0.150754	1.9598

-1.9598	0.170854	0.170854	1.9598

-1.9598	0.190955	0.190955	1.9598

-1.9598	0.211055	0.211055	1.9598

-1.9598	0.231156	0.231156	1.9598

-1.9598	0.251256	0.251256	1.9598

-1.9598	0.271357	0.271357	1.9598

-1.9598	0.291457	0.291457	1.9598

-1.9598	0.311558	0.311558	1.9598

-1.9598	0.331658	0.331658	1.9598

-1.9598	0.351759	0.351759	1.9598

-1.9598	0.371859	0.371859	1.9598

-1.9598	0.39196	0.39196	1.9598

-1.9598	0.41206	0.41206	1.9598

-1.9598	0.432161	0.432161	1.9598

-1.9598	0.452261	0.452261	1.9598

-1.9598	0.472362	0.472362	1.9598

-1.9598	0.492462	0.492462	1.9598

-1.9598	0.512563	0.512563	1.9598

-1.9598	0.532663	0.532663	1.9598

-1.9598	0.552764	0.552764	1.9598

-1.9598	0.572864	0.572864	1.9598

-1.9598	0.592965	0.592965	1.9598

-1.9598	0.613065	0.613065	1.9598

-1.9598	0.633166	0.633166	1.9598

-1.9598	0.653266	0.653266	1.9598

-1.9598	0.673367	0.673367	1.9598

-1.9598	0.693467	0.693467	1.9598

-1.9598	0.713568	0.713568	1.9598

-1.9598	0.733668	0.733668	1.9598

-1.9598	0.753769	0.753769	1.9598

-1.9598	0.773869	0.773869	1.9598

-1.9598	0.79397	0.79397	1.9598

-1.9598	0.81407	0.81407	1.9598

-1.9598	0.834171	0.834171	1.9598

-1.9598	0.854271	0.854271	1.9598

-1.9598	0.874372	0.874372	1.9598

-1.9598	0.894472	0.894472	1.9598

-1.9598	0.914573	0.914573	1.9598

-1.9598	0.934673	0.934673	1.9598

-1.9598	0.954774	0.954774	1.9598

-1.9598	0.974874	0.974874	1.9598

-1.9598	0.994975	0.994975	1.9598

-1.9598	1.01508	1.01508	1.9598

-1.9598	1.03518	1.03518	1.9598

-1.9598	1.05528	1.05528	1.9598

-1.9598	1.07538	1.07538	1.9598

-1.9598	1.09548	1.09548	1.9598

-1.9598	1.11558	1.11558	1.9598

-1.9598	1.13568	1.13568	1.9598

-1.9598	1.15578	1.15578	1.9598

-1.9598	1.17588	1.17588	1.9598

-1.9598	1.19598	1.19598	1.9598

-1.9598	1.21608	1.21608	1.9598

-1.9598	1.23618	1.23618	1.9598

-1.9598	1.25628	1.25628	1.9598

-1.9598	1.27638	1.27638	1.9598

-1.9598	1.29648	1.29648	1.9598

-1.9598	1.31658	1.31658	1.9598

-1.9598	1.33668	1.33668	1.9598

-1.9598	1.35678	1.35678	1.9598

-1.9598	1.37688	1.37688	1.9598

-1.9598	1.39698	1.39698	1.9598

-1.9598	1.41709	1.41709	1.9598

-1.9598	1.43719	1.43719	1.9598

-1.9598	1.45729	1.45729	1.9598

-1.9598	1.47739	1.47739	1.9598

-1.9598	1.49749	1.49749	1.9598

-1.9598	1.51759	1.51759	1.9598

-1.9598	1.53769	1.53769	1.9598

-1.9598	1.55779	1.55779	1.9598

-1.9598	1.57789	1.57789	1.9598

-1.9598	1.59799	1.59799	1.9598

-1.9598	1.61809	1.61809	1.9598

-1.9598	1.63819	1.63819	1.9598

-1.9598	1.65829	1.65829	1.9598

-1.9598	1.67839	1.67839	1.9598

-1.9598	1.69849	1.69849	1.9598

-1.9598	1.71859	1.71859	1.9598

-1.9598	1.73869	1.73869	1.9598

-1.9598	1.75879	1.75879	1.9598

-1.9598	1.77889	1.77889	1.9598

-1.9598	1.79899	1.79899	1.9598

-1.9598	1.8191	1.8191	1.9598

-1.9598	1.8392	1.8392	1.9598

-1.9598	1.8593	1.8593	1.9598

-1.9598	1.8794	1.8794	1.9598

-1.9598	1.8995	1.8995	1.9598

-1.9598	1.9196	1.9196	1.9598

-1.9598	1.9397	1.9397	1.9598

-1.9598	1.9598	1.9598	1.9598

-1.9598	1.9799	1.9799	1.9598

-1.9598	2	2	1.9598

-1.9397	-2	-2	1.9397

-1.9397	-1.9799	-1.9799	1.9397

-1.9397	-1.9598	-1.9598	1.9397

-1.9397	-1.9397	-1.9397	1.9397

-1.9397	-1.9196	-1.9196	1.9397

-1.9397	-1.8995	-1.8995	1.9397

-1.9397	-1.8794	-1.8794	1.9397

-1.9397	-1.8593	-1.8593	1.9397

-1.9397	-1.8392	-1.8392	1.9397

-1.9397	-1.8191	-1.8191	1.9397

-1.9397	-1.79899	-1.79899	1.9397

-1.9397	-1.77889	-1.77889	1.9397

-1.9397	-1.75879	-1.75879	1.9397

-1.9397	-1.73869	-1.73869	1.9397

-1.9397	-1.71859	-1.71859	1.9397

-1.9397	-1.69849	-1.69849	1.9397

-1.9397	-1.67839	-1.67839	1.9397

-1.9397	-1.65829	-1.65829	1.9397

-1.9397	-1.63819	-1.63819	1.9397

-1.9397	-1.61809	-1.61809	1.9397

-1.9397	-1.59799	-1.59799	1.9397

-1.9397	-1.57789	-1.57789	1.9397

-1.9397	-1.55779	-1.55779	1.9397

-1.9397	-1.53769	-1.53769	1.9397

-1.9397	-1.51759	-1.51759	1.9397

-1.9397	-1.49749	-1.49749	1.9397

-1.9397	-1.47739	-1.47739	1.9397

-1.9397	-1.45729	-1.45729	1.9397

-1.9397	-1.43719	-1.43719	1.9397

-1.9397	-1.41709	-1.41709	1.9397

-1.9397	-1.39698	-1.39698	1.9397

-1.9397	-1.37688	-1.37688	1.9397

-1.9397	-1.35678	-1.35678	1.9397

-1.9397	-1.33668	-1.33668	1.9397

-1.9397	-1.31658	-1.31658	1.9397

-1.9397	-1.29648	-1.29648	1.9397

-1.9397	-1.27638	-1.27638	1.9397

-1.9397	-1.25628	-1.25628	1.9397

-1.9397	-1.23618	-1.23618	1.9397

-1.9397	-1.21608	-1.21608	1.9397

-1.9397	-1.19598	-1.19598	1.9397

-1.9397	-1.17588	-1.17588	1.9397

-1.9397	-1.15578	-1.15578	1.9397

-1.9397	-1.13568	-1.13568	1.9397

-1.9397	-1.11558	-1.11558	1.9397

-1.9397	-1.09548	-1.09548	1.9397

-1.9397	-1.07538	-1.07538	1.9397

-1.9397	-1.05528	-1.05528	1.9397

-1.9397	-1.03518	-1.03518	1.9397

-1.9397	-1.01508	-1.01508	1.9397

-1.9397	-0.994975	-0.994975	1.9397

-1.9397	-0.974874	-0.974874	1.9397

-1.9397	-0.954774	-0.954774	1.9397

-1.9397	-0.934673	-0.934673	1.9397

-1.9397	-0.914573	-0.914573	1.9397

-1.9397	-0.894472	-0.894472	1.9397

-1.9397	-0.874372	-0.874372	1.9397

