3.1415926535897927,-8.294831720547758e-16
3.1415926535897922,-2.7622349113468066e-16
3.141592653589793,6.9873036009388e-16
3.141592653589794,8.095848661888224e-16
3.141592653589794,6.493795929146095e-17
3.141592653589793,-6.72299587084104e-16
3.1415926535897927,-5.478031050798715e-16
3.1415926535897927,2.6538123442779565e-18
3.141592653589793,5.476335919261367e-16
3.1415926535897936,6.599915359843115e-16
3.141592653589794,3.4403230370600313e-16
3.1415926535897936,-3.959822777961535e-16
3.1415926535897927,-7.014343950708211e-16
3.1415926535897927,-1.4944882076993197e-16
3.141592653589793,3.970444052986024e-16
3.1415926535897936,5.109007367992988e-16
3.1415926535897936,1.9642498275935073e-16
3.1415926535897936,-1.1492168524604413e-16
3.141592653589793,-4.2317040214314275e-16
3.1415926535897927,-3.01152796947007e-16
3.141592653589793,2.4684990890540153e-16
3.1415926535897936,3.6220070061517017e-16
3.1415926535897936,4.9204536656758906e-17
3.141592653589793,-2.606772634343935e-16
3.141592653589793,-1.4027649198302925e-16
3.141592653589793,-2.1073728224334484e-17
3.141592653589793,9.694294821740263e-17
3.141592653589793,2.137853391081738e-16
3.1415926535897936,3.2946512878443713e-16
3.1415926535897936,1.6794689208057706e-17
3.141592653589793,-2.9276462751281603e-16
3.141592653589793,-1.7204458145432052e-16
3.141592653589793,-5.25257199239151e-17
3.141592653589793,6.580390906415263e-17
3.141592653589793,1.8295613857138984e-16
3.1415926535897936,2.989426839183744e-16
3.1415926535897936,-1.3424052257205833e-17
3.141592653589793,-3.226826874766093e-16
3.141592653589793,-2.0166495174757168e-16
3.141592653589793,-8.18513626083372e-17
3.141592653589793,3.6770061399853015e-17
3.141592653589793,1.5421118251825134e-16
3.1415926535897936,2.704837449568375e-16
3.1415926535897936,-4.159982004475318e-17
3.141592653589793,-3.5057810169042574e-16
3.1415926535897927,-2.292828019523248e-16
3.141592653589793,3.180047855014402e-16
3.1415926535897936,4.3264757435952086e-16
3.1415926535897936,1.1895045229550194e-16
3.1415926535897936,-1.916253312515725e-16
3.141592653589793,-4.991108341188711e-16
3.1415926535897927,-3.7633760899941687e-16
3.1415926535897927,1.7241319823245066e-16
3.1415926535897936,7.157038437020829e-16
3.141592653589794,3.9919026469976524e-16
3.1415926535897936,-3.4137314768433617e-16
3.141592653589793,-6.473686348824298e-16
3.1415926535897927,-5.231202199973954e-16
3.1415926535897927,2.7091098616633153e-17
3.141592653589793,5.718277231373627e-16
3.141592653589794,6.839449315676914e-16
3.141592653589794,-5.945183709244618e-17
3.141592653589793,-7.954516843140842e-16
3.1415926535897922,-6.697298184682747e-16
3.1415926535897927,3.0913948613800963e-16
3.1415926535897936,8.510696823121225e-16
3.141592653589794,5.332091907109517e-16
3.141592653589794,-2.0868773226771898e-16
3.141592653589793,-9.432026575217713e-16
3.1415926535897922,-8.160106449288232e-16
3.1415926535897922,1.643141782200527e-16
3.1415926535897936,1.1348846063987797e-15
3.1415926535897944,8.142001091184795e-16
3.141592653589794,-3.576919163268226e-16
3.141592653589793,-1.0907242251774171e-15
3.1415926535897922,-9.620643484607118e-16
3.1415926535897922,1.9713733319856058e-17
3.141592653589793,9.917229599652843e-16
3.141592653589794,1.0996621409812428e-15
3.1415926535897944,3.521289169741085e-16
3.1415926535897936,-8.15165423289637e-16
3.1415926535897922,-1.116446598577098e-15
3.1415926535897922,-1.331323877416945e-16
3.141592653589793,8.403976832190911e-16
3.141592653589794,9.498425758966274e-16
3.141592653589794,2.0380008146971237e-16
3.1415926535897936,-5.348191661074695e-16
3.1415926535897927,-8.388898332616915e-16
3.1415926535897922,-2.8553655449872226e-16
3.141592653589793,6.895099632586153e-16
3.141592653589794,8.004562138349672e-16
3.141592653589794,5.590013854617266e-17
3.141592653589793,-6.812474800104314e-16
3.1415926535897927,-5.566619649839873e-16
